,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,frontage_pct,total_porch_sf,total_sf,has_pool,has_garage,has_basement,has_porch,Artery,Feedr,PosA,PosN,RRAe,RRAn,RRNe,RRNn,AsphShn,Brk Cmn,BrkComm,BrkFace,CBlock,CemntBd,CmentBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,Wd Shng,WdShing,bsmt_sf_ALQ,bsmt_sf_BLQ,bsmt_sf_GLQ,bsmt_sf_LwQ,bsmt_sf_NA,bsmt_sf_Rec,bsmt_sf_Unf,total_bath
384,2350,527355280,20,RL,79.0,10240,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,6,1980,1980,Gable,CompShg,BrkFace,157.0,3,4,CBlock,4.0,3.0,1.0,0.0,1686.0,GasA,3,Y,SBrkr,1686,0,0,1686,1.0,0.0,2,0,3,1,3,7,8,1,3,Attchd,1980.0,1.0,2.0,612.0,3,3,2,384,131,0,0,0,0,0,0,NA,0,5,2006,WD ,207500,0.007299360825646922,515,3887.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,625.0,0.0,1061.0,0.0,0.0,0.0,2.0
397,1864,534125120,20,RL,78.0,11700,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,6,1968,1968,Gable,CompShg,BrkFace,41.0,3,3,CBlock,3.0,3.0,1.0,912.0,912.0,GasA,5,Y,SBrkr,1152,0,0,1152,1.0,0.0,1,1,3,1,3,7,8,0,0,Attchd,1968.0,2.0,2.0,412.0,3,3,2,0,126,0,0,0,0,0,0,NA,0,9,2007,CWD,143450,0.007299360825646922,126,2190.0,0,1,1,1,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
446,581,534127130,20,RL,85.52661079410498,11717,Pave,NA,2,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,6,1970,1970,Hip,CompShg,BrkFace,571.0,3,3,CBlock,3.0,3.0,1.0,1442.0,1442.0,GasA,3,Y,SBrkr,1442,0,0,1442,0.0,0.0,2,0,2,1,3,6,8,1,3,Attchd,1970.0,2.0,2.0,615.0,3,3,2,371,0,0,0,0,0,0,0,NA,0,2,2009,WD ,185000,0.007299360825646922,371,3255.0,0,1,1,1,0,0,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
500,1202,534251280,60,RL,66.6431643381564,9130,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,6,8,1966,2000,Hip,CompShg,BrkFace,252.0,3,3,CBlock,3.0,3.0,1.0,336.0,800.0,GasA,4,Y,SBrkr,800,832,0,1632,0.0,1.0,1,1,4,1,4,7,8,0,0,Attchd,1966.0,1.0,2.0,484.0,3,3,2,0,40,0,0,0,0,0,0,NA,0,7,2008,WD ,173000,0.007299360825646922,40,2472.0,0,1,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,64.0,0.0,1.5
515,2344,527302080,50,RL,101.00125574447645,13837,Pave,NA,2,Lvl,AllPub,Corner,2,NWAmes,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,BrkFace,178.0,4,4,PConc,4.0,4.0,1.0,0.0,1204.0,GasA,4,Y,SBrkr,1377,806,0,2183,0.0,0.0,2,1,4,1,4,9,8,0,0,Attchd,1988.0,1.0,3.0,786.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,2,2006,WD ,229000,0.007299360825646922,0,3387.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1002.0,202.0,0.0,0.0,0.0,2.5
545,1190,534129060,20,RL,112.31526502422919,15387,Pave,NA,2,Lvl,AllPub,CulDSac,2,NWAmes,1Fam,1Story,7,7,1967,1967,Gable,CompShg,None,0.0,3,3,CBlock,3.0,3.0,1.0,723.0,1620.0,GasA,5,Y,SBrkr,1620,0,0,1620,0.0,0.0,2,0,4,1,4,8,8,1,4,Attchd,1967.0,1.0,2.0,578.0,3,3,2,0,62,192,0,0,0,0,0,Shed,450,8,2008,WD ,215000,0.007299360825646922,254,3494.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,603.0,294.0,0.0,0.0,0.0,0.0,0.0,2.0
568,1026,527354160,60,RL,80.0,10400,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,7,6,1980,1988,Gable,CompShg,BrkFace,280.0,3,3,CBlock,4.0,3.0,2.0,738.0,738.0,GasA,3,Y,SBrkr,1277,767,0,2044,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1980.0,1.0,2.0,489.0,3,3,2,28,73,0,0,0,0,0,0,NA,0,3,2008,WD ,185000,0.007299360825646922,101,2883.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
592,591,534152120,20,RL,80.0,9650,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,5,1977,1977,Gable,CompShg,BrkFace,360.0,3,3,CBlock,4.0,3.0,1.0,664.0,1350.0,GasA,3,Y,SBrkr,1334,0,0,1334,0.0,1.0,2,0,2,1,3,6,8,1,3,Attchd,1977.0,2.0,2.0,630.0,3,3,2,0,16,0,0,0,0,0,0,NA,0,4,2009,WD ,167900,0.007299360825646922,16,2700.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
595,590,534151120,60,RL,100.54139601246071,13774,Pave,NA,2,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,7,7,1977,1992,Hip,CompShg,BrkFace,283.0,3,4,PConc,4.0,3.0,1.0,476.0,908.0,GasA,5,Y,SBrkr,1316,972,0,2288,0.0,0.0,1,2,4,1,4,8,8,2,3,Attchd,1977.0,2.0,2.0,520.0,3,3,2,321,72,0,0,156,0,0,0,NA,0,11,2009,WD ,230000,0.007299360825646922,549,3745.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,2.0
604,1655,527354050,20,RL,80.0,10400,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,5,1979,1999,Gable,CompShg,BrkFace,253.0,3,3,CBlock,4.0,3.0,1.0,356.0,1259.0,GasA,5,Y,SBrkr,1353,0,0,1353,1.0,0.0,2,0,2,1,3,5,8,1,3,Attchd,1979.0,2.0,2.0,478.0,3,3,2,240,141,0,0,0,0,0,0,NA,0,8,2007,WD ,192350,0.007299360825646922,381,2993.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,903.0,0.0,0.0,0.0,0.0,2.0
632,1021,527302185,20,RL,56.0,18559,Pave,NA,2,Lvl,AllPub,CulDSac,2,NWAmes,1Fam,1Story,7,5,1978,1978,Hip,CompShg,BrkFace,383.0,4,4,CBlock,4.0,3.0,1.0,656.0,2048.0,GasA,3,Y,SBrkr,2064,0,0,2064,1.0,0.0,2,0,3,1,4,7,8,2,2,Attchd,1978.0,0.0,2.0,550.0,3,3,2,200,0,0,0,0,0,0,0,NA,0,8,2008,WD ,235000,0.007299360825646922,200,4312.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1206.0,0.0,0.0,186.0,0.0,2.0
709,1029,527358120,20,RL,104.0,11361,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,5,1976,1976,Gable,CompShg,BrkFace,160.0,3,3,CBlock,4.0,3.0,1.0,549.0,1193.0,GasA,3,Y,SBrkr,1523,0,0,1523,0.0,1.0,2,0,3,1,3,7,8,1,3,Attchd,1976.0,0.0,2.0,478.0,3,3,2,0,0,0,0,189,0,0,3,NA,0,5,2008,COD,180000,0.007299360825646922,189,2905.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
714,2531,534176250,20,RL,80.0,9600,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,7,5,1969,1969,Hip,CompShg,BrkFace,168.0,3,3,CBlock,3.0,3.0,1.0,1164.0,1164.0,GasA,3,Y,SBrkr,1164,0,0,1164,0.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1969.0,1.0,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,7,2006,COD,140000,0.007299360825646922,0,2328.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
720,1869,534151090,20,RL,80.0,9547,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,7,6,1993,1993,Gable,CompShg,BrkFace,112.0,3,3,PConc,4.0,3.0,1.0,1594.0,1594.0,GasA,5,Y,SBrkr,1594,0,0,1594,0.0,0.0,2,0,2,1,4,6,8,1,3,Attchd,1993.0,2.0,2.0,472.0,3,3,2,190,80,0,0,0,0,0,0,NA,0,7,2007,WD ,188500,0.007299360825646922,270,3458.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
729,1661,527359160,80,RL,64.0,8991,Pave,NA,2,Lvl,AllPub,CulDSac,2,NWAmes,1Fam,SLvl,7,6,1976,1976,Gable,CompShg,Stone,130.0,3,3,CBlock,4.0,3.0,4.0,0.0,1228.0,GasA,3,Y,SBrkr,1324,0,0,1324,0.0,1.0,2,0,3,1,4,5,8,1,2,Attchd,1976.0,0.0,2.0,585.0,3,3,2,407,36,0,0,0,0,0,0,NA,0,2,2007,WD ,174000,0.007299360825646922,443,2995.0,0,1,1,1,0,0,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,604.0,0.0,2.0
747,1660,527359080,60,RL,90.39528446481148,12384,Pave,NA,3,Lvl,AllPub,CulDSac,2,NWAmes,1Fam,2Story,7,7,1976,1976,Gable,CompShg,BrkFace,233.0,3,3,CBlock,4.0,3.0,1.0,793.0,793.0,GasA,3,Y,SBrkr,1142,793,0,1935,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1976.0,2.0,2.0,550.0,3,3,2,0,113,252,0,0,0,0,0,NA,0,11,2007,WD ,197900,0.007299360825646922,365,3093.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
748,2353,527358090,85,RL,72.46075491619699,9927,Pave,NA,2,Lvl,AllPub,Inside,2,NWAmes,1Fam,SFoyer,7,5,1976,1976,Gable,CompShg,Stone,252.0,4,3,CBlock,5.0,3.0,4.0,42.0,1047.0,GasA,3,Y,SBrkr,1083,0,0,1083,1.0,0.0,1,0,2,1,3,5,8,1,2,Attchd,1976.0,2.0,2.0,596.0,3,3,2,444,0,40,0,0,0,0,0,NA,0,7,2006,WD ,172000,0.007299360825646922,484,2614.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,1.0
793,592,534175080,20,RL,78.0,10140,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,7,5,1998,1999,Hip,CompShg,None,0.0,4,3,PConc,5.0,3.0,1.0,379.0,1650.0,GasA,5,Y,SBrkr,1680,0,0,1680,1.0,0.0,2,0,3,1,4,7,4,1,3,Attchd,1998.0,0.0,2.0,583.0,3,3,2,78,73,0,0,0,0,0,0,NA,0,6,2009,WD ,213250,0.007299360825646922,151,3481.0,0,1,1,1,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1127.0,144.0,0.0,0.0,0.0,2.0
810,2529,534129230,60,RL,80.0,10400,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,6,5,1972,1972,Gable,CompShg,None,288.0,3,3,CBlock,3.0,3.0,1.0,485.0,732.0,GasA,4,Y,SBrkr,1012,778,0,1790,1.0,0.0,1,2,4,1,3,8,6,1,3,Attchd,1972.0,2.0,2.0,484.0,3,3,2,148,0,0,0,147,0,0,0,NA,0,11,2006,WD ,165150,0.007299360825646922,295,2817.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,2.0
848,1874,534178010,20,RL,80.0,10800,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,5,1963,1963,Gable,CompShg,BrkFace,203.0,3,3,CBlock,3.0,3.0,1.0,171.0,1052.0,GasA,3,Y,SBrkr,1052,0,0,1052,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1963.0,0.0,1.0,311.0,3,3,2,0,133,0,0,0,0,0,0,NA,0,2,2007,COD,127000,0.007299360825646922,133,2237.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,264.0,0.0,1.0
849,111,534129040,20,RL,76.32211679296421,10456,Pave,NA,2,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,6,1967,1967,Hip,CompShg,BrkFace,120.0,3,3,CBlock,3.0,3.0,1.0,1323.0,1829.0,GasA,4,Y,SBrkr,1829,0,0,1829,1.0,0.0,2,0,4,1,3,8,8,0,0,Attchd,1967.0,2.0,2.0,535.0,3,3,2,0,76,0,0,0,0,0,0,NA,0,5,2010,WD ,218500,0.007299360825646922,76,3734.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,2.0
944,392,527378140,80,RL,76.26372190635904,10448,Pave,NA,2,Lvl,AllPub,Corner,2,NWAmes,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,BrkFace,333.0,3,3,CBlock,3.0,3.0,1.0,689.0,689.0,GasA,3,Y,SBrkr,1378,741,0,2119,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1972.0,2.0,2.0,583.0,3,3,2,0,104,0,0,0,0,0,4,NA,0,8,2009,COD,158000,0.007299360825646922,104,2912.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
957,582,534127170,20,RL,66.83294771962322,9156,Pave,NA,2,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,7,1968,1968,Hip,CompShg,None,0.0,3,3,CBlock,3.0,3.0,1.0,1489.0,1489.0,GasA,4,Y,SBrkr,1489,0,0,1489,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,1968.0,2.0,2.0,462.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,8,2009,WD ,185750,0.007299360825646922,0,2978.0,0,1,1,0,0,0,0,1,0,0,0.0,0,0,0.0,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
969,2349,527355060,60,RL,81.0,10530,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,7,5,1978,1978,Gable,CompShg,BrkFace,68.0,3,3,CBlock,3.0,3.0,1.0,945.0,945.0,GasA,3,Y,SBrkr,945,912,0,1857,0.0,0.0,2,1,4,1,3,8,8,1,3,Attchd,1978.0,2.0,2.0,482.0,3,3,2,400,105,0,0,0,0,0,4,NA,0,7,2006,WD ,188900,0.007299360825646922,505,3307.0,0,1,1,1,0,0,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
988,1192,534177180,60,RL,90.0,10800,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,6,7,1974,1997,Gable,CompShg,None,0.0,3,3,CBlock,3.0,3.0,1.0,384.0,1522.0,GasA,3,Y,SBrkr,1548,1066,0,2614,0.0,0.0,2,1,4,1,3,9,8,1,3,Attchd,1974.0,2.0,2.0,624.0,3,3,2,38,243,0,0,0,0,0,0,NA,0,6,2008,WD ,240000,0.007299360825646922,281,4417.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,956.0,0.0,0.0,0.0,0.0,182.0,0.0,2.5
992,1648,527302090,20,RL,93.0,12299,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,7,6,1978,1985,Gable,CompShg,Stone,67.0,3,3,CBlock,4.0,3.0,1.0,201.0,1529.0,GasA,3,Y,SBrkr,1664,0,0,1664,1.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,1978.0,0.0,2.0,663.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,9,2007,WD ,213000,0.007299360825646922,0,3193.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1328.0,0.0,0.0,0.0,0.0,2.0
1032,580,534125080,60,RL,78.0,11700,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,6,6,1968,1968,Gable,CompShg,None,0.0,3,3,CBlock,3.0,3.0,1.0,429.0,727.0,GasA,5,Y,SBrkr,829,727,0,1556,0.0,0.0,1,1,4,1,3,8,8,0,0,Attchd,1968.0,1.0,2.0,441.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,5,2009,WD ,154000,0.007299360825646922,0,2283.0,0,1,1,0,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,1.5
1085,2348,527354040,20,RL,80.0,10400,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,7,5,1988,1988,Gable,CompShg,BrkFace,102.0,3,3,CBlock,4.0,3.0,3.0,916.0,1845.0,GasA,4,Y,SBrkr,1872,0,0,1872,0.0,1.0,2,0,3,1,3,6,8,1,3,Attchd,1988.0,0.0,2.0,604.0,3,3,2,197,39,0,0,0,0,0,0,NA,0,6,2006,WD ,241500,0.007299360825646922,236,3953.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,929.0,0.0,0.0,0.0,0.0,2.0
1122,1018,527301245,20,RL,63.0,12680,Pave,NA,2,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,7,6,1988,1988,Gable,CompShg,BrkFace,102.0,4,3,CBlock,4.0,4.0,2.0,692.0,1675.0,GasA,5,Y,SBrkr,1688,0,0,1688,1.0,0.0,2,0,2,1,5,6,8,1,5,Attchd,1988.0,2.0,2.0,528.0,3,3,2,0,48,0,0,141,0,0,0,NA,0,6,2008,WD ,226500,0.007299360825646922,189,3552.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,983.0,0.0,0.0,0.0,0.0,2.0
1130,2358,527377030,20,RL,78.0,10140,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,6,1974,1999,Hip,CompShg,BrkFace,99.0,3,3,CBlock,3.0,3.0,1.0,0.0,1040.0,GasA,2,Y,SBrkr,1309,0,0,1309,1.0,0.0,1,1,3,1,4,5,8,1,2,Attchd,1974.0,2.0,2.0,484.0,3,3,2,265,0,0,0,0,648,2,4,NA,0,1,2006,WD ,181000,0.007299360825646922,265,2614.0,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,663.0,0.0,0.0,377.0,0.0,0.0,0.0,1.5
1133,115,534152100,60,RL,80.0,10421,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,7,5,1988,1988,Gable,CompShg,BrkFace,42.0,3,3,CBlock,4.0,3.0,1.0,586.0,980.0,GasA,3,Y,SBrkr,980,734,0,1714,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1988.0,1.0,2.0,496.0,3,3,2,228,66,156,0,0,0,0,3,Shed,500,3,2010,WD ,196500,0.007299360825646922,450,3144.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,2.5
1135,589,534129380,20,RL,75.0,9000,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,6,5,1969,1969,Gable,CompShg,BrkFace,200.0,3,3,CBlock,3.0,3.0,3.0,261.0,1216.0,GasA,3,Y,SBrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1969.0,1.0,1.0,336.0,3,3,2,0,0,0,0,0,0,0,3,NA,0,8,2009,WD ,113000,0.007299360825646922,0,2432.0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,955.0,0.0,0.0,0.0,0.0,0.0,1.0
1207,1017,527301170,60,RL,46.0,20544,Pave,NA,2,Lvl,AllPub,CulDSac,2,NWAmes,1Fam,2Story,7,6,1986,1991,Gable,CompShg,BrkFace,123.0,3,4,CBlock,4.0,3.0,1.0,791.0,791.0,GasA,4,Y,SBrkr,1236,857,0,2093,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1986.0,0.0,2.0,542.0,3,3,2,364,63,0,0,0,0,0,3,NA,0,11,2008,WD ,215000,0.007299360825646922,427,3311.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1210,2530,534175100,20,RL,78.0,10140,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,7,6,1967,1967,Hip,CompShg,BrkFace,264.0,3,3,CBlock,3.0,3.0,1.0,713.0,1334.0,GasA,4,Y,SBrkr,1334,0,0,1334,1.0,0.0,2,0,3,1,3,7,8,0,0,Attchd,1967.0,2.0,2.0,477.0,3,3,2,0,20,35,0,264,0,0,0,NA,0,4,2006,WD ,164500,0.007299360825646922,319,2987.0,0,1,1,1,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,553.0,0.0,68.0,0.0,0.0,0.0,2.0
1230,1031,527359070,60,RL,80.0,10480,Pave,NA,3,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,7,6,1976,1976,Hip,CompShg,BrkFace,660.0,3,3,CBlock,3.0,3.0,1.0,400.0,803.0,GasA,3,Y,SBrkr,1098,866,0,1964,0.0,0.0,2,1,4,1,3,8,8,1,4,Attchd,1976.0,2.0,2.0,483.0,3,3,2,0,69,0,0,0,0,0,0,NA,0,9,2008,WD ,205000,0.007299360825646922,69,2836.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1233,1020,527302070,20,RL,79.01558093762793,10825,Pave,NA,2,Lvl,AllPub,Inside,2,NWAmes,1Fam,1Story,7,7,1983,1983,Gable,CompShg,BrkFace,174.0,4,3,CBlock,4.0,3.0,2.0,513.0,1260.0,GasA,3,Y,SBrkr,1260,0,0,1260,1.0,0.0,2,0,3,1,3,6,8,0,0,Attchd,1983.0,1.0,2.0,598.0,3,3,2,152,0,0,0,0,0,0,0,NA,0,7,2008,WD ,181900,0.007299360825646922,152,2672.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,747.0,0.0,0.0,0.0,0.0,2.0
1264,1651,527327050,60,RL,87.92810050574282,12046,Pave,NA,2,Lvl,AllPub,Inside,2,NWAmes,1Fam,2Story,6,6,1976,1976,Gable,CompShg,BrkFace,298.0,3,3,CBlock,3.0,3.0,1.0,692.0,848.0,GasA,3,Y,SBrkr,1118,912,0,2030,0.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,1976.0,0.0,2.0,551.0,3,3,2,0,224,0,0,0,0,0,0,NA,0,6,2007,WD ,195000,0.007299360825646922,224,3102.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,2.5
